user_id,betweenness_centrality
J8NuJQsTUf6VWChuLJ91rQ,0.019562883569702493
XK7529xFp8cEFF9jJUTyCw,0.019394258901609153
vJvhEdzyj6Q_E-W-qzv-aQ,0.019338898158676645
3Kd7uMrAkEQoRL1aE1BU5Q,0.019295658096077375
0unsGYcblMwAoWNpiGAerw,0.0192080431251806
Nqzgy_p5VE1UuRf5bDY2xA,0.01918289810169726
ZutVwG4RM00fFPa-nYwRyg,0.019005023631698252
0hOa9H1I5b95F0V4LLQOgQ,0.018953564059625522
qhw0RjIGgStx7s4mjqkWFQ,0.01892019433851614
b24zc2fJmc2iAxrsFzurFg,0.018829214979805962
r5b82YhRkJWYbHWXKk2avg,0.01872782592844629
6ryr-e--EQSKsEnBJDwPFA,0.018711256345847797
njJjEOLRTo03Fwp4jg_Jpg,0.018529255657197926
8HGjMk1vk_ITk6vjTRr1Hw,0.018483947487302924
VtnCudEFLBjnxblLUAPYhA,0.018349748227076593
vxBJspWKbZli-R3epll1bQ,0.017850948317559023
nHGiOOF6WVv5s01n98qmbA,0.017816948150850224
WWnhqRnWWjutMqh-2SzEuQ,0.017584125164031617
QhgsnWKfRYg8iAB-d2qKTQ,0.017513721330813126
T274tm_tY7pNWAo-4bB0Wg,0.01734641705121361
IC5RpKZ0piHnOR23-KttiQ,0.017174877351137624
arF5HFYexupXDTyprp41Qw,0.017062052091772865
ua33mTCEfuLV-qA5MnPTsA,0.017003095682384426
7MzCB87Irf_hwfvZmDufsQ,0.016878568703517775
KLoEkHgC5wrORHdPpPq70Q,0.016792428560985614
tDYysNkQGmEm1iJONRfruw,0.01662250069111749
ABibJ6ueIOHeJ0oImhj0kA,0.016611828059912768
TqfixqA85R2-MceaLoRsUg,0.01660414273745915
3q2cQC60mNmSHH3LYC_j_g,0.016418880876159208
cG95p1OCoyZwPwMukAvIwQ,0.01636539479173846
L5fBkr2bfjpi-L1E2nfpZA,0.01635110323598984
K6rDuMp2wCfwRHTZPbZAzw,0.01633516979079605
SClP6aLQDlCR_-3a7Oxc5w,0.01632653172355041
T7Ij-a3PsC5nmDmXvFL7uQ,0.015922459563881268
lO_ZBeYqEFZuICX59ogj8g,0.01589036386873035
RTVuHSTv4OScdNqa0NxcdA,0.015877509320499396
AQwWRIS12O-o7MCrFIHubA,0.015860238215394968
K1JWWLWrKbwrzrI_h3tIlQ,0.0157938774740271
Ks56OG3vZBMT0MliXc1GuA,0.01575323553970473
SRJV_DzWUG_KlBoCvVN4NQ,0.01573585604723844
WdlLlNwrWiUufYKBjDoMyg,0.015691412901622084
dUpi5btVH_dnDnPAvRgqVg,0.01560543738593527
KLb24bF5R3TMuvOUfhX0QA,0.015451212210428129
mJBIMpNmFf9X55hjiuILlA,0.015408736049935251
Eo4atrllY6Tvt0xs6fzjqw,0.015405673798259535
wL30o35tpvEe8RLYbRTzLA,0.015095614852689773
MnCBZnhl2ZFXZHdtgFIyyQ,0.015040162454571612
Sn6ZMmBdN8u85JbMFmh1nA,0.014849678911572194
PfMdfNcOV2j6SpfefUfK7A,0.01482173175253728
3VFYMfUL68CSFfU0UkiJaw,0.014590092893225801
fSVgD7-80h1KhcQ1lgIcFw,0.014588894371390182
bJ0Zv1WgmjoAKGccBHFgUg,0.014422341441284611
NY4Ch6YwBL-M8w52b7YdWg,0.014421627381271857
RvjM9OYOyIPu0yvK7iu3-Q,0.014188319061491608
lcyFWdibG3rFNIW1Yi9DQw,0.014027470749765018
WabrusckN0QfHYaw2dDpJg,0.013944996286859586
nzsv-p1O8gCfP3XijfQrIw,0.0138580108764452
zxNtaKTMzZzum8ek2v4UXg,0.013795336207874136
AVnexJEgH0VOmFPRYnRYIg,0.013723497350394437
qrunz1mfnv6fC_zXAeg3eg,0.013484648933856865
2Pwzml8GbxNmMc2uWRg_8Q,0.013443033372497148
w9_hH_2AJAPQF4JrpuLiTw,0.013343610392281196
qUTYpYF7THkVl2LsptqSdQ,0.013197527289415053
cR5bvpc0xeQpm-Bsx67A8w,0.013131678503364115
8mLXf-R5YEr2pLfVrfSd3g,0.01307211799168612
u7hpiBqATVIM_TUrQFfAkw,0.013034296595590113
CrL0o0grbq3DsPPMHgWCDw,0.0129896026207093
ouODopBKF3AqfCkuQEnrDg,0.012865225027150288
-Lj6AIAJkmV-GcoCrIfong,0.012746654200453551
dJoWkpVxWcvdqNRo7w622w,0.012692864726657515
es8MeOD2GfykeNa50maZpQ,0.012561583657475898
tKeSFaBjwlh24vFlwI6m8Q,0.012531248113390575
XvUfTckGqwCj2lwtawK-2g,0.01251448476440168
JXn40FBPESLST2iMfMNJRw,0.012294296998118567
lPNsKsD-HvdgkzfGq-Gjig,0.012287919003814483
Au4BPfHHGhSubXR3xQFzwA,0.012261039628619432
VqfqQSPNBUJqzuZMMqjJAQ,0.012104494014548701
2IGkoipMasDsW_XqMeFVIQ,0.011867005518288185
c7AAg8s5W59yx8WwNxsbeA,0.011856783345650067
MiZ_ojckXyWbD1jcG09pog,0.011853316438862732
5d_YcRkbdeJE9mT3h7A7kw,0.01174040582700388
_oBs0T1F_PPRvwZNDcHRtA,0.01171850805025842
HwCWwx4PXIYJIksZN4MJZQ,0.011681914853937889
jo93UK_-nfw5mAiwkZxR1Q,0.011667513058988697
Qmtze0pCap5yK2iqDYoILA,0.01156237343231915
XLQsrR4SGVVpz5J99AIKrw,0.01155815328851775
yUkcHUEZEoFgz7-3ts3jwA,0.011453871223205306
g8NA4a1taj2O_u4xCsD3dA,0.011417834993908018
TGo6H2hP6myp1tFgDsbP0g,0.011303714681226415
hDRGivuKGsWEMSLvAMxyOw,0.011215298802167185
jB9hj_EV5SsSoMoRJFewMg,0.01109871375360622
w6ddiYgD7E8fBU6QM16_VA,0.011052876948440059
PI51J_fKhEfZKhi-MjWBpg,0.011020750170940974
QQ9Ph8lbviUzOQXTZhyovg,0.010597015537748892
PlkcpVx74F5bcjTznVoTEg,0.010478264484478474
ygQxFoytqvt6W0E2NQPJow,0.01038533632388814
TP9lwbyWAW3MBtDM4UaTXw,0.01033396543000917
WFcIv7343FsGVZZOg20BZQ,0.010157963996268555
1Y7DaIL1uPr_G4b5GLIIuw,0.010120139288190689
1tOSTRtUtQkXHT7CrwtmXQ,0.010117794763856578
R1lBhxIO2iCCimvGMjalHg,0.010117794763856578
rpUOaLv_7QkDeFQSZMZhOg,0.010054807545631435
i8zM72KrM_2A9gsbbOvUXA,0.00986426329201492
ctGkhmOryfrM2ITGUv5fdg,0.009809199725818313
B0A2Af2F7DRsvdyfz_giOw,0.009714356484283539
OdPSBnobMSlr_UlFbWhCXA,0.009685177933517362
kl3s7z8jSGBYI5edNT5qsg,0.009650648290284936
GyagO9vQWl_3RoPMWz_rsA,0.009645842015400008
DZlLkMLxrl4TqyfCD_ZB1w,0.009640566835648257
FbufF1HZS_QfOedop63DBw,0.009635181176576961
P-Fv4Mm56a2wTEsA34JMew,0.00949294285315259
tweg6sdJxbevPdfGrzPMgg,0.009455004473181235
ZsRXrhkPZQohhBUPD07-XA,0.009172599778559677
81E27lL25iFXinm-fLRo3A,0.009172365326126265
Bc6tVPI7LgFvmBpGtQeEnA,0.009046485878791036
KeuhteHe76DxDlXnkWoDwA,0.008999662689194778
C_-Hu-1liU4kOTrBusP69A,0.008953182939419036
KqgHSTKL7KcXr8Svai6aTQ,0.00893635173161014
k44CvppCKfHIxzizlkY1tA,0.008855842267913519
V0-DkVYBMlyr9QVlc8DCiQ,0.008823366720532279
2pGFpxKdoNR1crlzn2qo2A,0.008753691091152078
n7VTcg4-F94ziJ4eRERSdw,0.008750285336917319
xqxBoHemkKYFamB_mJEMXA,0.00872312376458579
M_k5gMYTFpXSglkmnavgeA,0.008690800027899839
LWxsLXBroIGVnYbqj2ykMw,0.008690565575466429
-B2dBe-ZK1WD78VrxAavvA,0.008686131071348442
YrlNGnrofZHseVYxrLrvJA,0.008631845085024036
RM6G9JU6Eelu885thT4jIw,0.00859608794839516
GyUONKtoL3Nm98PWXYJ6fA,0.00858826179770198
c-rzilzbbPPxm58L7bOdIg,0.008566190723806261
ZQ-hVBie3ls9u951cJkgSQ,0.008565886249403163
qPeJFThfFz_bYoN3z3oQNw,0.008424866292683802
d1TBexam8SBAlWlqyrpXwA,0.008387804186355718
3ywXGq4PyUoR_XXDvK_RIA,0.008375421404352108
zcvdBd1Er9y5om-6Vje8oQ,0.008360702244860544
m2Fc8dp3pWvn0joJwAfByw,0.008331460370797204
XVhorUDiYOYGWtgO9J_WWg,0.008256913324691185
pE_rKN0nhg1QRbr9dxiDew,0.00823208019091418
W60a-FsnNR6FkHfVYtsvbw,0.008204662907221896
wspj-TXWeQTlgnIXh1ajQg,0.008198567143953207
AJYhxhRRHlITRRpnpa6uRA,0.00817357828533661
pQxP0_Qs6h3MOcewVxTiNQ,0.008021613686751871
5yZr0ZOYqPykAXWTNHS4Sw,0.007906782253111791
UMzVMDf9CVCwbubOnO6Q5A,0.007883357538253546
UclU9zIs2BnOMRKPJy5VuQ,0.007814506686278578
2bMFvHOQC3ZD3ixScPbBsg,0.0077735939283177305
MeJsum3QyTO-UGYvsTpESQ,0.007758273395153963
1f-xVLOWHs0QUvnU0ZOokQ,0.007752248143991007
Ig2ttf1xX2Ihlm0nsykaTw,0.007734996924066758
cn1veFoUuQHf8ezpriMMfQ,0.0077241526449458205
2PInTIf4804kXrBGvbFf_A,0.007718994691410776
xNCYIIVlt1MzlA4SJFL5PA,0.0077181741078938375
9u9r-h95i53D4AJHxVzNug,0.007699052182682819
Vg0-Hj1sk92UhPBcoFqalw,0.007690010991110282
vmEJ192D0iBToc-GHaDz0g,0.007685246075254085
0hlsFkkaHdoXd9fW197EvA,0.007543501538421677
bDfQ98UWu7aIryrSlUXliA,0.007426472815354498
lABhRt6E1lAvG68kqQZMow,0.007419577556366965
4u2gTwVdPJpF1o8T2_adng,0.007380855662083052
TOj5yZZEwS3J3fLgo3V3yQ,0.0073804813470372
H4HPzkK0pCJ3vQqZccPrag,0.007374705104142657
uMyUIZgkiFnm51wi2qwbtA,0.007354243387644571
9aKO0tO6AZeRxjQMXg2TWg,0.007329960680723611
CklmGd1Y12stlfB96CdgEw,0.007310433493322342
dXQnxYK-s5Ikf-ZO0dShWg,0.007293585419743499
_qYjW9xj6ndi1puZ6GxQkQ,0.0072927415554835924
zX_QSHTuZOLutOQ68tWCRw,0.007246807490520795
mULRjbAfOZ1M4Etss0_8eQ,0.007239187786434934
wjNojOiZvSkXRyLfwvwhNA,0.007239187786434934
9nXHh30rKpWs09B7_UULjw,0.007237546619401056
0QRMnxm4tuFQ3x3h2y1dqg,0.007230791726344058
7igTVTgqI3WiqZp8hrgaMA,0.007188737460538182
wM7G2F5HKi62yvO-HM51zQ,0.0071550522572158696
QBVbPR0_FGL_SnPEpSSsaA,0.007150891460926626
QX9npgEONZg9mbIlTgCsrw,0.007124504948735307
hAfhJD9m6o4e73Sqmr27Pw,0.0070231696280296275
dBr0lO8ijsifw3jq7j0UQg,0.00701463153782465
HM7RzTfe37ftmdbaOX2TDA,0.00700626576836115
7c9vOH7vlK3znu2jbNFWag,0.006990912461167364
YY_4ww0BKpw6hZUPNuOE-g,0.006931938182450889
2wVW6Av49i2Nji1liUOW0w,0.0068897657642732575
ZvLnp39sw1w3nwgUwNF7Vw,0.0068894370652068555
vTprcHGBn9asRfI349M1Fg,0.006847191221485114
2y4EC2UKWwzj33OpK17Edw,0.0068071103504051865
Xj3MkNXqnQyEXDrYo3j8qw,0.006804319388345427
VlGDjnwaN5j0-GiiuXe5dA,0.006784822419209008
NXzkI43HFjH3XrqQlOVK6w,0.006764890513644252
DvFDfCst0pWyvjG-xkWFTQ,0.00676442160877743
K8V7jClimUiCXIh-j3ITzQ,0.006763249346610374
JQGGHtzTA10plLAPIXM5jQ,0.006763132120393669
ginuRaya4wRom3kB91PGCw,0.006761019808818692
syRrXva5rcOjI-d6RrCJTQ,0.006758208619292035
eXYbvsHBJQWYpdkXSjnhNw,0.006756684678474863
x-LruDRpgSY7ypzhRATkdg,0.006643991432972141
grbbdSu6j1_lazg8Eyeo7Q,0.006581460579582945
a21CJerpmjgyRtehkY1YDw,0.006559167897599467
HeB4bAesHtXiGre2PZyMlQ,0.006523170054797395
IMD57wrCtAPbvBSAlI2nkA,0.006498334029530446
Vaw5DUlK46KrmyDIX3cYbw,0.00648195524960461
v0tcLGknvRRIDVwH4LG1jg,0.006442217339285954
pG90UZcF21ZYvXQbDdkkLg,0.006437555841196437
Vxq9RyTG7ZrOwrOUCszJGg,0.006401387077814299
d_UsGcMkxC7S57RnjhGgyg,0.006400220351549353
Ff3tzelMfkB033i8s3yGvg,0.0063369957680958445
CKSb-DTPdFgl1BnoRrKQxA,0.006281566822167243
Y2SJNdr3wzlYJV3GsbhOww,0.0062793395240498375
IHwqiLph8rb-o7NXjwBzRA,0.006276994999715726
bLo8INMvtGu4BIMRtYWviQ,0.006275588285115259
A1G9xDgGaaXiI6961coRgA,0.006275588285115259
LGx5GCDBCy8mXKtwuQnf2g,0.006275588285115259
f1B_fn_at89nQLA98Bzefw,0.006259371660620704
Efo7y431RD5WsD3oArttMg,0.006255331010847802
JaOlgwUeWJE9rFLZSP58yg,0.00623707032051539
HS1xj2PfkdhkmQaW6hJXqQ,0.006145476832506713
QZKC7F9n9cG6GVUrFhLFaw,0.006139449262113256
rErZCGq4SS95wfutUDNUdg,0.00606385664964014
7-wT4TwDHqHLbHq1M8V5ZQ,0.006023766588700925
lEPuz44kMoydORI4bH9aqQ,0.005922898567118577
6CzDXsYJNXLLbmDAaES4tQ,0.005915557864694662
XsL5Dz2FXpoGjIwX30hYfA,0.005888631310538127
7xwLiQx0-lCOXBUDAcazZA,0.00588452025678173
hn-_T2aV5ARIHLKRuGJjmQ,0.005878979740187135
_GVOi4KGP7E7Tws2jDZ4aA,0.005858976688087403
YQCeBFhaNq10bbO81ntY1g,0.005851217697882819
q-dMiIe-eRGY_DUkXvmXMA,0.005841567610385485
TCZwIq0xbZsLV6NKrCjZtw,0.005800587655024345
GUV6ayMvlkfUBeduJUUpEg,0.005800118750157523
dQuL9gQ3p12kED2JpRa13g,0.005800001523940817
U1qP27Kwm12rHwmX5yfaaw,0.005799415392857289
IEMOVtzjmLeebz0BoNWJ0Q,0.0057976569996067056
T4nIHoJaES2OkSrL968Ctw,0.005796601963656355
UE5ipImyuSv1F7bLnY3raQ,0.005795546927706006
c_YjHxlnDARw6UothG05sg,0.005794659088396001
9yIkHWQzqAfdgUXxYM1c8Q,0.005794257439322245
cEl4kMHjDp3-S72X0Ab09A,0.005794257439322245
zu2RpyfaDP7h9ZIzQDXDkw,0.005779227295954221
ghx8Wdm7LXYSOLTDAj1dcg,0.005668457200540954
0juzbrgcLHqobdK-OZAyiw,0.005633043110244844
NvGSbXMMx5eu_qpYheFDyA,0.00541959063572344
qaLrs6ZABIW5IQj0aD5Yig,0.0053950499832274
jWW0mlO7SgEmS2yFruqTKw,0.005383124624006108
8zzaKHYBZGoVRIbqN8-Zdw,0.005382332490479889
SEarm-ZvAqKj-g1vQCeF8w,0.005364975722436746
WQbJUmnkVpbbOaWMQloHDg,0.00535696070643217
_K0BXLaDevAftLVzUPRLGA,0.005339325606347706
NY2pG0vQLdb_igMGW1UPXw,0.005331207040161316
flVKA0I3K9kFKbGAeQ-slw,0.005317732868414158
gEaoX5Oq_OxOvFNvdE8aMQ,0.005317732868414158
MEYfikZZm5UvYu1DtIDbfA,0.005317615642197452
NMnvdoNDYN92DlXJJtDFRw,0.005316912284897219
AMKXZ40f12ckfSat9g8sBw,0.005316817387483695
FMYrjMfUEJ9k73igiNJkuA,0.005316736445572161
r8ByAj3dnkBDm-UFE0efTw,0.0053157400227301635
Uu83Y68492DA_ruFhe-cug,0.005313864403262874
37-01A-dfdNzfNu7tpK2sA,0.005310548956021578
6ehZ3X1gaHe-fxzndNRweA,0.005276826509626704
GgzzX5YFSQdPQqwgaogTmg,0.005275236755748157
HAR_DMa1EEeOD4Et-KKvvg,0.005273505519773165
wsc6EkWfDnru6vmS3e5OnQ,0.005196633504479187
6o3CiQzYpLse_kJx2qYfSw,0.005146589493267286
rj7dXYEgenPQVy9b1rLsWw,0.005107166804448224
G6zuPaZk5O2NxYQy9384XQ,0.005096810686946104
XZkbaRLfSd7K2GAQImQcxA,0.005085116395619397
TJTxr9vwzczaG9vbWX929w,0.005055335855275318
8V0zwcsAne3Y_kXdbFgJkg,0.005047721773422885
OkgR4lUsECV-IKamx9LBrA,0.005028222964400118
7LmJ87EijrHcoYRu9WgoHg,0.005026507105928402
6qgvBGGHuYmL2xVB-j86IQ,0.004977552366987243
7TfVV64bpESXSalEuVQurw,0.004967795082461221
6kvOUXLK41CmNNPDlRAK9g,0.004928161452039722
VmLmAT8xcBt2nh6rUJx3HQ,0.00491060621779598
E57ISYxgoXInD-SKiWYSAw,0.004872927488753598
3KDbsKAeHDgOmL1w0DKZlg,0.004834936694912324
JDjlRgPz21fRiOwxreUMFA,0.004834291950720443
pdq8mplROSDvKyMtRxUHag,0.004831749740906841
mkQz8aihI1V19sYH8JQy-A,0.004763347942921303
Ms2h3Q2EJDYInyJq4cPEZQ,0.004703033542319018
v_phwmv6fky4cq9dF1WyhA,0.004665353725727654
ggvFsJ8dnhDhIg1paIpNnQ,0.004656384374347859
aDfI1o7zfBhJ6b3owZmU1g,0.0045680554656392595
zmh5iFJCQn9AI33KFEqQAg,0.0045227706933571865
Po_axV0P5DuENHGFpcTBsQ,0.004494486173056266
Rasj7fpxmimkHLix38Djeg,0.004492801098266528
hVU5veeJhLndcBjAS1fLCg,0.00447249035425372
WT36RE4WkUIaEbLDjkPB3g,0.0044468001943344035
-7GUE6eOKcw5SDgo9LX0mg,0.00435131993789355
tCbIH55I9lR-45WwSd6ntQ,0.004350616580593317
zDf_VeR27957PYLXVtEbdQ,0.004350499354376611
tfHtsYCvpvYv13JETfHABQ,0.004349795997076378
DpN8WTwka67KZ5Y8BG57rA,0.004349795997076378
ad4Xrc02rQCDrgWeD94uGA,0.004349795997076378
Hy90HWpHvSLSv29M-2DeJg,0.004349795997076378
1jkEubB_XKLjY31UYOjWpA,0.004348858187342733
QgixP83DTghX6ge1Oe79tA,0.004348858187342733
V14Ve6RwLZ55F-lUi1pKIg,0.004348858187342733
fjLTlAbZ73FIhbd3R5n5FQ,0.004348858187342733
AXQTfRLwqxeeEa5OhGRpHQ,0.004348858187342733
GrdOkxNQlbVuOpYMjxfPUg,0.004348858187342733
7GLVJIJTV8qyJeVYAS2xOA,0.004348858187342733
mCNpPemMMaO6EVbg8opBng,0.004348858187342733
f9aRAxx7CfKs9C3wWGx1JQ,0.004313284410107151
E8WOEXGhU9OrF14QXtMGKA,0.004264460004127462
zTipKKlH79EcKpeTIDZBzQ,0.004245853473731046
RT9abp-FMe21pBD8PPFtUg,0.004230367030490937
ngWxJTKrIH3N9F2oHSJkcw,0.004223372094579997
E2BcmK_rIoT4Qsd-o431Vg,0.004195776006515409
LNeUIkubMxRZxvOmzzg2tg,0.004143450412475305
5noCJuHCtSj65Y3oXP-ZWA,0.004130013560473465
gBWFHBcfxPZCjvjtJSD9vg,0.004124760512250391
9n7Lwk5Arh5kxD5o9h5Oqg,0.004109395996315252
EY3oJP7tmutPKamngnodoQ,0.0041006664866552345
WsT77bE-Ubm1bwFNhE-GFw,0.004094501371086145
bN9UQdyftA92BZAy_r3yAw,0.0040937976655135025
W4nc1emtvQ0BwbEQAF2nWA,0.004088862658849367
6rvaULevZEp2OM_b7cxFeg,0.004037935552950188
dhVK7jwak2HVT845zcxO0w,0.0040284203239780774
FTaZa9FYx-i_NrGN3yEUcg,0.004025694959526553
2KWAtP0jUJ7gVq_-5aSreQ,0.004022668333520001
NrjKFLk2ytITtP7WOO21_g,0.004007568134396354
4CbwHg39p4eLpCe3HfGZcQ,0.003994051759707771
I5GcOAeifQxnMQ28hbgZjA,0.003969321168065143
bRYbDgY_Fo3a1XthliDXfQ,0.003966730167693149
ng1PZqj3WfV09hTV_1A_hQ,0.003962331042226854
CjePPxjF5O5aeHTvTVXpOA,0.003946615933316605
efnXufqdMJGYC5Kaah3_AA,0.003941605142962547
Y8boPcdTP8TWUFW-ysdtZg,0.003919597120509672
SJvCPlJ5X6Jkbc0TggIiCg,0.003914508160103838
Zd2MiIfCHT52WXoUKtYONg,0.003912151057887943
EQKtB4B2M_2g6eH8vicbxg,0.0038747470707056787
GhOdSSl4KJgMnsgjzJV9zw,0.0038697546396671244
SXh4aszWbJaooYyE_bVWgQ,0.0038694029610170074
TfsEh4yLynhnULrn1LgBeA,0.0038691685085835963
zSS8NdbQbF0_EkRpJi-bqQ,0.0038686996037167742
cdk-JPRLF5YOoNDAPAdz_w,0.0038685823775000687
gaIEP27j7XLBORds1fD3lw,0.003867996246416541
dY9R5SUaYXDHTXNl6NvKaQ,0.003867996246416541
q-U86r9-RMEE4X9q8OLr6w,0.003867410115333013
9e_4BPVXTvL_G9iaAZ8ZUQ,0.003867410115333013
GmwMDfQ-jB1QyvCLHLF0NA,0.003867410115333013
s-mcOx2OQWI924rx8h4Y6Q,0.003867410115333013
59vOYxBxwJLIBpChcp_Gfg,0.0038665895318160744
zvgnZtEv2ArnaMad_8nC3g,0.0038665895318160744
BjvA5Gmvp2BpIi83EUiOxw,0.0038665895318160744
BLke-PrK8k8XPOLKPuZESQ,0.0038665895318160744
5F25llLOLhbZYIv3KfhQOw,0.0038665895318160744
znk6QCAfNwrXD-oAI46bNg,0.0038665895318160744
Teky9fPBdjSxsJPTka3cTA,0.0038665895318160744
y2oAPvdqPb9jMuGTflG3iQ,0.0038665895318160744
tHVFAI0kemjV8Il9UjXBrw,0.0038665895318160744
R-ErA1tT1ryxc1cpw45IGw,0.0038665895318160744
baNnkuGtggDAkLo7jAn6hA,0.00381933670621563
iqp3wymNyZ4rtBAWW3aT2g,0.0038048011614105247
gdmO9gQ1q60nsb7YAlCkqg,0.0037904708659254917
dpMOHaSm-R06Kk3KqujgMQ,0.003788274747605035
vPOkQJKahhR13LQ2ElSFGg,0.0037860136143314516
mqzisCyZ_tlpQt6HkNnhOw,0.0037433733814481672
oed0rAcbIIa8Ky0mu-X5Nw,0.003740979885511136
3MJI1RDk8aH3ANr7I1AVgA,0.003708816551203689
YCnLWZ4442V6zj7i3ZO0Vg,0.003703433883551889
p0HpSBcTbJsRkF43xIo3Lw,0.0036917476427089767
QmJrLdTLv1EfvmWj1EarmA,0.003685997794822828
qomuf8yHQU6KPWwmmEEv8g,0.0036849637250607418
PymOGax7sMPD8JdyHK2Y6A,0.003682356238177486
i84CwWzWVUd2vMa3p8TBZw,0.0036436173853573654
3CYDgFXGK5M8qfF8COrXGQ,0.0036376542597037526
KgsfVkhgWtSYL-0_us9Jfg,0.0036311663263050692
zw1GBUXsj68uR_c71mkO0A,0.0036109309342098094
IKBEigmPRqNcOXlJfo0c6w,0.0035921241563235027
Yxp-nh5Eyn9yed1PKaDbFw,0.0035558163571604473
